x_,y_,t_,id
410395.86081954115,4261972.209781279,2014-06-27T19:01:00Z,F53
406092.42215540743,4260511.331520044,2014-06-27T19:03:00Z,C028
410397.7323952087,4261982.054958496,2014-06-27T23:01:48Z,F53
406044.51022835885,4260477.987404014,2014-06-28T01:01:57Z,C028
413911.64584808977,4273514.203709929,2014-06-28T03:01:10Z,F64
410402.1158698398,4261957.557233589,2014-06-28T03:01:38Z,F53
406043.66527992254,4260408.023782214,2014-06-28T04:01:53Z,C028
413900.59390613914,4273525.420742853,2014-06-28T07:01:13Z,F64
406787.8674655638,4261835.928775078,2014-06-28T07:01:27Z,C028
410395.85372897494,4261982.508756389,2014-06-28T07:02:19Z,F53
410405.4874849921,4261982.245815531,2014-06-28T11:00:59Z,F53
413910.80946174334,4273519.8283113735,2014-06-28T11:01:11Z,F64
406050.6895825032,4260436.552476801,2014-06-28T13:03:06Z,C028
410368.0865926022,4261966.937700873,2014-06-28T15:01:36Z,F53
413898.50182066293,4273521.99179199,2014-06-28T15:01:42Z,F64
406039.597784028,4260486.057723584,2014-06-28T16:01:54Z,C028
413887.90248560824,4273524.292262985,2014-06-28T19:01:13Z,F64
406036.3214552355,4260471.446578189,2014-06-28T19:03:01Z,C028
410394.5837960911,4261977.340195345,2014-06-28T23:01:28Z,F53
413898.1969645883,4273534.114106928,2014-06-28T23:01:48Z,F64
406457.72192284017,4261395.191518514,2014-06-29T01:01:08Z,C028
410378.02749617794,4261989.488679768,2014-06-29T03:01:23Z,F53
413894.3972548163,4273512.014492436,2014-06-29T03:01:25Z,F64
406024.7916357972,4260459.67327078,2014-06-29T04:03:07Z,C028
413899.81638025696,4273527.6154254675,2014-06-29T07:01:20Z,F64
410385.8909660914,4262034.525119972,2014-06-29T07:01:37Z,F53
413914.4079480502,4273525.671509174,2014-06-29T11:01:51Z,F64
410400.0332758259,4261966.303474287,2014-06-29T11:02:00Z,F53
407384.3926892938,4259712.790585404,2014-06-29T13:03:07Z,C028
413908.03500371164,4273529.047344026,2014-06-29T15:00:50Z,F64
406082.8297348168,4260510.8111384185,2014-06-29T16:01:32Z,C028
413123.93178353156,4259607.939552936,2014-06-29T19:00:56Z,F53
413910.750158717,4273536.964283336,2014-06-29T19:00:57Z,F64
413921.9132882291,4273540.117994492,2014-06-29T23:01:28Z,F64
404896.5587266834,4260905.831258637,2014-06-30T01:01:02Z,C028
413906.9600389344,4273521.412388646,2014-06-30T03:01:42Z,F64
413904.1640349339,4273538.333676679,2014-06-30T07:01:03Z,F64
410392.5444990772,4261976.685992857,2014-06-30T07:01:29Z,F53
406127.2061309802,4260567.06999181,2014-06-30T07:01:53Z,C028
406045.46806399076,4260449.520669513,2014-06-30T10:01:38Z,C028
410391.8726214146,4261982.120392442,2014-06-30T11:00:52Z,F53
413916.35362895165,4273526.826947665,2014-06-30T11:02:09Z,F64
406026.70541781763,4260521.82242521,2014-06-30T13:01:40Z,C028
409147.61907592707,4259710.205352884,2014-06-30T15:01:29Z,F53
409168.64248707716,4259704.784780714,2014-06-30T19:01:21Z,F53
406049.1354249407,4260346.975724743,2014-06-30T19:02:20Z,C028
406130.1283357132,4260422.34994934,2014-06-30T22:03:09Z,C028
409158.6125589246,4259737.359763954,2014-06-30T23:01:27Z,F53
406087.5764202584,4260438.606882043,2014-07-01T01:00:55Z,C028
409135.85652881494,4259747.694170402,2014-07-01T03:01:15Z,F53
413941.90759373945,4273527.994569979,2014-07-01T03:01:19Z,F64
409154.229087208,4259733.125541101,2014-07-01T07:01:47Z,F53
406044.9697149024,4260446.441230244,2014-07-01T10:01:49Z,C028
415767.5575027856,4272987.535719373,2014-07-01T15:00:57Z,F64
406579.3806289723,4259368.0095788045,2014-07-01T16:01:09Z,C028
409250.3111619735,4259734.813627325,2014-07-01T19:02:13Z,C028
406547.92110980523,4261372.577157337,2014-07-01T22:01:01Z,C028
416268.3151531036,4272640.959907706,2014-07-01T23:01:20Z,F64
409870.25542671,4257588.08774228,2014-07-01T23:01:34Z,F53
406070.0160271608,4260394.508711529,2014-07-02T01:01:47Z,C028
416310.2471398678,4272715.609409824,2014-07-02T03:01:20Z,F64
409772.02881908766,4257619.132185764,2014-07-02T03:01:48Z,F53
406000.55284331006,4260404.71069047,2014-07-02T04:01:53Z,C028
409516.21553619334,4256126.900402761,2014-07-02T07:01:12Z,F53
416296.1439230531,4272711.14029149,2014-07-02T07:01:18Z,F64
408561.1147244001,4261680.919683732,2014-07-02T07:02:00Z,C028
406051.39579858026,4260422.360843614,2014-07-02T10:02:10Z,C028
411636.7104179721,4251538.718399166,2014-07-02T11:00:59Z,F53
413484.50881004904,4249744.295670615,2014-07-02T15:01:19Z,F53
416310.3979934405,4272676.7651508525,2014-07-02T19:01:19Z,F64
402549.8935974561,4261091.116951905,2014-07-02T19:01:24Z,C028
406492.66632308846,4261317.752434707,2014-07-02T22:01:30Z,C028
413733.4251039555,4249569.147429224,2014-07-02T23:01:11Z,F53
405568.7530728963,4260453.793045149,2014-07-03T01:01:00Z,C028
416294.59575414343,4272715.495779587,2014-07-03T03:01:20Z,F64
413978.65760629287,4249372.750281681,2014-07-03T03:02:26Z,F53
406067.3078442607,4260470.950795764,2014-07-03T04:01:52Z,C028
406044.8653444642,4260454.666142637,2014-07-03T07:00:50Z,C028
416301.5870390691,4272699.486002968,2014-07-03T07:01:20Z,F64
406654.35883423674,4261397.785284127,2014-07-03T10:00:55Z,C028
413986.1125643493,4249371.527640277,2014-07-03T11:01:41Z,F53
405617.01976733725,4260432.538580321,2014-07-03T13:02:13Z,C028
413908.0568058332,4249395.666253697,2014-07-03T15:01:20Z,F53
405280.9939139085,4261803.409745553,2014-07-03T16:01:02Z,C028
413912.814639057,4249414.2371732,2014-07-03T19:01:52Z,F53
404815.1647199184,4261923.210525229,2014-07-03T22:01:02Z,C028
416340.41767913895,4272503.545665703,2014-07-03T23:01:20Z,F64
413984.75531472,4249371.209202267,2014-07-03T23:01:22Z,F53
405986.71426975675,4260390.955710039,2014-07-04T01:01:02Z,C028
413983.11666400725,4249369.894985834,2014-07-04T03:01:18Z,F53
416305.78889059986,4272700.707186185,2014-07-04T03:01:20Z,F64
416306.1130634813,4272700.060114628,2014-07-04T07:01:19Z,F64
413986.01424486935,4249371.317835738,2014-07-04T07:01:22Z,F53
406918.81104250264,4257546.9773392035,2014-07-04T07:01:48Z,C028
413978.0188930039,4249370.193558189,2014-07-04T11:00:58Z,F53
406541.7437535167,4261385.112246604,2014-07-04T13:02:23Z,C028
413891.0441670349,4249388.51255064,2014-07-04T15:01:45Z,F53
405715.79469745245,4260386.974437663,2014-07-04T22:01:02Z,C028
413873.5866716897,4249401.028571318,2014-07-04T23:01:48Z,F53
405729.76632498985,4260393.447042577,2014-07-05T01:01:36Z,C028
418034.8937966478,4269972.620341944,2014-07-05T03:00:59Z,F64
413806.1553596135,4249439.303936322,2014-07-05T03:01:48Z,F53
405566.0787081589,4260476.342584821,2014-07-05T04:02:58Z,C028
413987.25947623653,4249365.23416188,2014-07-05T07:00:56Z,F53
405608.112620899,4260312.994517027,2014-07-05T07:01:00Z,C028
418299.4126874825,4269704.334681991,2014-07-05T07:01:20Z,F64
413992.83616816456,4249373.797455251,2014-07-05T11:01:04Z,F53
404857.47111298214,4259876.575056889,2014-07-05T13:02:44Z,C028
418032.217544997,4269572.605569078,2014-07-05T15:01:20Z,F64
413971.7017327644,4249384.721164037,2014-07-05T15:02:16Z,F53
417740.83718616574,4269596.147730547,2014-07-05T19:01:21Z,F64
413901.7199121384,4249350.300432017,2014-07-05T19:01:25Z,F53
407336.05770341033,4260826.293124557,2014-07-05T19:02:47Z,C028
405647.98973150254,4260310.383855503,2014-07-05T22:02:12Z,C028
417778.4022075464,4270091.156679055,2014-07-05T23:01:49Z,F64
413965.8070749765,4249387.281063638,2014-07-05T23:02:22Z,F53
405640.2528057185,4260297.05716342,2014-07-06T01:02:02Z,C028
416621.8682140973,4271022.0911618555,2014-07-06T03:01:12Z,F64
413979.28942924744,4249377.115985607,2014-07-06T07:01:37Z,F53
416293.7213491412,4272690.201699229,2014-07-06T07:02:06Z,F64
408518.19582865766,4262165.08284083,2014-07-06T07:02:21Z,C028
405731.15711498994,4260254.105047756,2014-07-06T10:02:30Z,C028
417913.8985976307,4270084.438871593,2014-07-06T11:01:03Z,F64
413978.0503247202,4249368.228949572,2014-07-06T11:01:20Z,F53
405720.7762544602,4260276.35656697,2014-07-06T13:03:08Z,C028
413923.27174041915,4249398.067233687,2014-07-06T15:01:23Z,F53
402495.1674023174,4262107.428577117,2014-07-06T16:00:56Z,C028
417916.79952882376,4270081.878819627,2014-07-06T19:01:13Z,F64
402626.6618980892,4260800.887163056,2014-07-06T19:02:59Z,C028
407661.14722946525,4258976.690734844,2014-07-06T22:02:47Z,C028
417912.4998904365,4270084.819445013,2014-07-06T23:01:08Z,F64
413966.01343070564,4249388.610570756,2014-07-06T23:01:30Z,F53
405523.7257014833,4260327.782036343,2014-07-07T01:02:51Z,C028
413970.6960057785,4249377.241030653,2014-07-07T03:01:52Z,F53
406509.9379831876,4260193.759195256,2014-07-07T04:01:41Z,C028
413974.32212418766,4249375.726334134,2014-07-07T07:01:20Z,F53
405718.925191024,4260369.058618495,2014-07-07T10:01:51Z,C028
405618.90525101905,4260306.50841894,2014-07-07T13:02:27Z,C028
413912.7492581482,4249390.133904523,2014-07-07T15:01:08Z,F53
417907.0113335314,4270092.455541182,2014-07-07T15:01:21Z,F64
405845.0766152626,4259740.468966268,2014-07-07T16:02:13Z,C028
417925.36704320577,4270102.6326300735,2014-07-07T19:01:18Z,F64
405749.88370155386,4260441.1990801,2014-07-07T19:01:48Z,C028
405625.19788516086,4260268.945023036,2014-07-07T22:02:30Z,C028
417865.77764404577,4270130.611135764,2014-07-07T23:01:29Z,F64
413662.2015840234,4249417.995309017,2014-07-07T23:01:48Z,F53
417907.571302547,4270128.36229267,2014-07-08T03:01:25Z,F64
414825.21217740886,4250094.597511131,2014-07-08T03:01:48Z,F53
405570.647681462,4260332.312965388,2014-07-08T07:01:02Z,C028
417916.20493972616,4270096.955735344,2014-07-08T07:02:23Z,F64
415273.587974617,4251627.4032065235,2014-07-08T07:02:35Z,F53
405725.127849119,4260386.198951549,2014-07-08T10:01:45Z,C028
414710.38852619997,4251997.384412282,2014-07-08T11:01:02Z,F53
405604.60352707584,4260290.528797644,2014-07-08T13:01:37Z,C028
417905.2476323174,4270090.376147259,2014-07-08T15:01:19Z,F64
414523.3060322101,4254768.784082216,2014-07-08T15:01:48Z,F53
404571.8684836152,4260641.808198681,2014-07-08T16:02:39Z,C028
414528.0341347075,4254793.98101621,2014-07-08T19:01:06Z,F53
417911.1116673114,4270095.565260074,2014-07-08T19:01:18Z,F64
407344.4048156399,4257908.203991522,2014-07-08T19:01:33Z,C028
414638.32477447874,4255282.061245278,2014-07-08T23:01:23Z,F53
405568.73398927716,4260324.611184593,2014-07-09T04:02:17Z,C028
415932.9755127236,4271921.537757467,2014-07-09T07:01:00Z,F64
415833.44658544136,4255973.053526352,2014-07-09T07:01:51Z,F53
406396.1917648251,4260568.113214041,2014-07-09T07:02:16Z,C028
407461.5971413878,4261182.490693656,2014-07-09T10:01:00Z,C028
417601.56651168666,4257016.521053741,2014-07-09T11:01:19Z,F53
416124.16031195025,4271873.507663743,2014-07-09T11:01:22Z,F64
406047.70417527365,4260191.119726903,2014-07-09T13:03:03Z,C028
417906.40110334044,4270108.553616833,2014-07-09T15:01:20Z,F64
405605.8677237745,4260312.732359041,2014-07-09T16:02:34Z,C028
417708.1093364955,4260435.41400696,2014-07-09T19:01:34Z,F53
405522.4064609199,4260272.750896844,2014-07-09T19:03:03Z,C028
405619.72320944525,4260265.524569206,2014-07-09T22:01:01Z,C028
417764.4809252296,4260463.412807221,2014-07-09T23:00:50Z,F53
407012.42369832884,4262986.437622283,2014-07-10T01:01:36Z,C028
409422.463747694,4259701.096544422,2014-07-10T04:03:04Z,C028
407874.88622440473,4259784.424006713,2014-07-10T07:00:50Z,C028
418660.3359530244,4261765.925045657,2014-07-10T07:02:06Z,F53
405580.9728412363,4260349.870831516,2014-07-10T10:02:59Z,C028
418671.73620933667,4261760.105318698,2014-07-10T11:01:13Z,F53
417921.1292884449,4270098.015012107,2014-07-10T11:01:51Z,F64
405599.1958318349,4260343.252932593,2014-07-10T13:02:45Z,C028
418640.24710623984,4261706.11270075,2014-07-10T15:00:58Z,F53
417919.79328967247,4270104.509831134,2014-07-10T15:01:22Z,F64
405575.17551120446,4260338.297087819,2014-07-10T16:00:55Z,C028
417902.1702360631,4270102.060409039,2014-07-10T19:01:21Z,F64
418636.5706592525,4261722.829714072,2014-07-10T19:02:27Z,F53
408445.60917163594,4257326.133952818,2014-07-10T22:01:32Z,C028
418665.5732883716,4261728.539532315,2014-07-10T23:01:41Z,F53
418663.6210470755,4261760.498299988,2014-07-11T03:01:13Z,F53
415945.3051788498,4271907.102976204,2014-07-11T03:02:07Z,F64
405567.9731789253,4260331.123629149,2014-07-11T04:02:54Z,C028
407654.4525850116,4261795.268005215,2014-07-11T07:00:48Z,C028
418667.97984915413,4261762.9177963,2014-07-11T07:01:17Z,F53
415933.5792530599,4271940.031626838,2014-07-11T07:01:21Z,F64
415939.1610091189,4271911.728785419,2014-07-11T11:01:20Z,F64
418661.11021279014,4261756.273356427,2014-07-11T11:02:08Z,F53
405578.79526972794,4260350.140599174,2014-07-11T13:02:21Z,C028
418313.6211321126,4261605.8564891275,2014-07-11T15:01:36Z,F53
415921.737908001,4271865.023244387,2014-07-11T15:01:53Z,F64
418272.7316398524,4261594.2207542425,2014-07-11T19:01:20Z,F53
415959.171099148,4271874.74005155,2014-07-11T19:01:22Z,F64
405671.3162353092,4260277.814257927,2014-07-11T22:01:26Z,C028
418275.3166182654,4261591.142578396,2014-07-11T23:01:20Z,F53
416108.81094014534,4271879.095507334,2014-07-12T03:01:20Z,F64
418698.8845175456,4261683.511834155,2014-07-12T03:01:56Z,F53
409471.67945455573,4258471.733886968,2014-07-12T04:01:00Z,C028
405722.09709852183,4260282.611488514,2014-07-12T07:01:51Z,C028
418490.1998017394,4262218.315462211,2014-07-12T07:02:06Z,F53
407168.5919444775,4261142.647181979,2014-07-12T10:00:49Z,C028
415911.67303622887,4271930.01852314,2014-07-12T11:01:25Z,F64
418071.37511471286,4262462.445975468,2014-07-12T11:02:24Z,F53
402552.88216664636,4261203.650309815,2014-07-12T13:02:59Z,C028
416039.9098891749,4271727.58850388,2014-07-12T15:00:49Z,F64
418110.32537413447,4261712.8011290515,2014-07-12T19:01:17Z,F53
405612.1687483316,4260295.922324401,2014-07-12T19:01:24Z,C028
406143.9601321138,4258842.69840359,2014-07-12T22:02:47Z,C028
416015.1638209751,4271691.03653801,2014-07-12T23:01:01Z,F64
405712.17751392594,4260252.030604845,2014-07-13T04:01:46Z,C028
406971.4427981278,4261277.695984539,2014-07-13T07:00:31Z,C028
415508.6615914541,4260686.840071703,2014-07-13T07:01:00Z,F53
415925.19170875504,4271855.520425153,2014-07-13T07:01:14Z,F64
406351.0961982928,4260465.737673301,2014-07-13T10:01:18Z,C028
415225.3275691331,4260312.41537908,2014-07-13T11:00:51Z,F53
405373.54803104285,4260572.544108371,2014-07-13T13:01:46Z,C028
415255.77175470977,4260384.528870486,2014-07-13T15:00:55Z,F53
404949.86559997237,4260692.559312915,2014-07-13T16:01:46Z,C028
416180.93384713144,4271669.199531199,2014-07-13T19:01:19Z,F64
402885.67687110393,4260865.515354336,2014-07-13T19:03:01Z,C028
415257.9980179151,4260392.98403901,2014-07-13T23:01:36Z,F53
416181.82214638585,4271665.860854763,2014-07-13T23:02:15Z,F64
404363.0027088056,4261107.398429428,2014-07-14T01:01:53Z,C028
415266.46914485097,4260392.306448862,2014-07-14T03:00:57Z,F53
416733.03465849237,4270719.715325203,2014-07-14T03:01:26Z,F64
404421.00127912086,4261208.8663339745,2014-07-14T04:02:00Z,C028
415269.15945646656,4260372.00249922,2014-07-14T07:00:56Z,F53
405572.84386700694,4258425.966616863,2014-07-14T07:01:00Z,C028
417389.12032355287,4270794.0511969905,2014-07-14T07:01:23Z,F64
409545.67638910696,4257538.73121535,2014-07-14T10:00:47Z,C028
415262.48891344666,4260171.381549609,2014-07-14T11:01:16Z,F53
406658.0571262262,4259367.560898626,2014-07-14T13:02:24Z,C028
418843.82315954554,4270919.795669597,2014-07-14T15:01:36Z,F64
419355.43976271496,4271248.920800005,2014-07-14T19:01:19Z,F64
414556.83620239765,4259282.816760753,2014-07-14T19:02:12Z,F53
405674.98318449804,4260292.942294476,2014-07-14T19:03:02Z,C028
405631.17708828603,4260430.319006796,2014-07-14T22:01:29Z,C028
414402.0859417099,4259061.83277295,2014-07-14T23:01:18Z,F53
419365.806647232,4271230.90450396,2014-07-14T23:01:19Z,F64
408963.6575297951,4261644.647316304,2014-07-15T01:00:44Z,C028
415153.127842015,4258975.469599273,2014-07-15T03:00:56Z,F53
405800.75093682646,4260376.133172973,2014-07-15T04:01:18Z,C028
415144.1779271224,4258968.128679563,2014-07-15T07:01:11Z,F53
409472.05101081,4258126.073868754,2014-07-15T07:01:20Z,C028
419870.7918221009,4270557.624343774,2014-07-15T07:01:51Z,F64
405579.9490251596,4260323.635827878,2014-07-15T10:01:51Z,C028
420010.47345075436,4271778.732498183,2014-07-15T11:00:59Z,F64
415277.79059860617,4260310.441081859,2014-07-15T11:01:58Z,F53
405571.38471841865,4260323.037369855,2014-07-15T13:01:53Z,C028
419695.17100861354,4270894.2594775045,2014-07-15T15:01:22Z,F64
419694.5364469163,4270466.469781623,2014-07-15T19:01:36Z,F64
405700.716634422,4260385.819749322,2014-07-15T22:01:51Z,C028
419738.6711557668,4270321.70084937,2014-07-15T23:01:19Z,F64
415023.1779051849,4259050.02172042,2014-07-15T23:01:48Z,F53
407808.9979266029,4257501.47939321,2014-07-16T01:01:30Z,C028
416026.8402037898,4258961.31592703,2014-07-16T03:01:06Z,F53
407283.09438873886,4257624.214236862,2014-07-16T04:01:50Z,C028
415279.66687660693,4260290.689518718,2014-07-16T07:00:59Z,F53
405717.16887609457,4260391.086797275,2014-07-16T07:01:10Z,C028
419602.5696362682,4271057.6716904035,2014-07-16T07:01:36Z,F64
405695.955602136,4260385.22088276,2014-07-16T10:01:30Z,C028
415275.860484319,4260331.7025058,2014-07-16T11:01:06Z,F53
419082.3428705221,4270506.917708439,2014-07-16T11:01:30Z,F64
405696.4118054973,4260389.898927397,2014-07-16T13:02:40Z,C028
407073.6372094776,4261894.575084454,2014-07-16T16:01:30Z,C028
418298.6670546803,4269443.488954041,2014-07-16T19:01:23Z,F64
409664.8169740367,4258250.220593213,2014-07-16T19:01:58Z,C028
418766.8661950206,4269613.081035422,2014-07-16T23:01:19Z,F64
405686.71796808724,4260293.880955594,2014-07-17T04:02:20Z,C028
415280.837106084,4260294.128564283,2014-07-17T07:01:18Z,F53
421517.1774058381,4271392.800171597,2014-07-17T07:02:12Z,F64
406724.92610531,4257520.4261235045,2014-07-17T07:02:24Z,C028
405364.9667526953,4260537.186738664,2014-07-17T10:01:47Z,C028
421966.3433914757,4271769.833737271,2014-07-17T11:01:12Z,F64
415239.18278039474,4260421.825910386,2014-07-17T11:01:18Z,F53
405325.84101612074,4260581.962878144,2014-07-17T13:01:54Z,C028
422258.84130748507,4271953.859477236,2014-07-17T15:01:01Z,F64
404153.07965292473,4261603.583342597,2014-07-17T16:02:41Z,C028
414458.3493311356,4260742.287840926,2014-07-17T19:00:58Z,F53
422267.69369841076,4271950.621699992,2014-07-17T19:01:16Z,F64
404147.1728165817,4261605.58497615,2014-07-17T19:02:57Z,C028
402501.5795020261,4261289.918619271,2014-07-17T22:02:16Z,C028
422550.103701388,4272010.805930027,2014-07-17T23:01:18Z,F64
414577.60112596286,4260701.532131775,2014-07-17T23:01:20Z,F53
404165.06518874277,4261168.402100759,2014-07-18T01:01:46Z,C028
414586.7964181172,4260705.007769305,2014-07-18T03:01:34Z,F53
421966.4701859355,4270981.830483141,2014-07-18T03:01:46Z,F64
404767.12279789505,4261456.092379045,2014-07-18T04:01:30Z,C028
414576.9444404795,4260689.819881436,2014-07-18T07:01:02Z,F53
405355.5782763997,4260561.369256174,2014-07-18T07:01:30Z,C028
409839.44990764064,4261593.253979632,2014-07-18T10:01:00Z,C028
418509.37735956855,4269585.301461028,2014-07-18T11:01:20Z,F64
414590.952593016,4260694.76470489,2014-07-18T11:01:20Z,F53
408710.7548860826,4260678.498159398,2014-07-18T13:01:27Z,C028
418167.6299619909,4269828.655477947,2014-07-18T15:01:18Z,F64
408717.4464583176,4260670.953118642,2014-07-18T16:01:02Z,C028
413640.25545721146,4259471.727364406,2014-07-18T19:00:54Z,F53
409902.45764226257,4258831.745912999,2014-07-18T19:00:56Z,C028
417991.54677808774,4270086.073271978,2014-07-18T23:01:21Z,F64
404588.8818071917,4260744.89658965,2014-07-19T01:00:54Z,C028
413613.51138291974,4259415.993417793,2014-07-19T03:00:56Z,F53
417106.51867988333,4270294.119578643,2014-07-19T03:01:44Z,F64
405791.0176713722,4260435.733239492,2014-07-19T04:03:06Z,C028
416359.64762481203,4271975.517356621,2014-07-19T07:00:59Z,F64
412966.55720081157,4260047.052694223,2014-07-19T07:01:20Z,F53
405771.0756126982,4260410.330640174,2014-07-19T07:02:43Z,C028
405741.5858727299,4260357.039644591,2014-07-19T10:01:01Z,C028
416629.5018659046,4272123.076392009,2014-07-19T11:01:21Z,F64
405742.43134668824,4260369.614974756,2014-07-19T13:01:38Z,C028
413699.98902537,4257123.099968621,2014-07-19T15:01:08Z,F53
409948.19249007356,4258123.586268101,2014-07-19T16:00:50Z,C028
405863.834130728,4260225.757538648,2014-07-19T19:00:55Z,C028
413711.52701437613,4257132.231592499,2014-07-19T19:01:42Z,F53
416494.3850962394,4271265.875947604,2014-07-19T19:02:08Z,F64
406656.23138184287,4257543.397618226,2014-07-19T22:02:49Z,C028
416493.43262392486,4271286.450255312,2014-07-19T23:01:41Z,F64
406761.37875071587,4257793.769039543,2014-07-20T01:00:54Z,C028
415513.9378481631,4256946.772467561,2014-07-20T03:01:18Z,F53
406742.57618865336,4257801.400719905,2014-07-20T04:01:53Z,C028
415215.5902880676,4257500.381192114,2014-07-20T07:00:50Z,F53
417839.1757102524,4270713.918859082,2014-07-20T07:01:28Z,F64
407119.0060830683,4257475.620266484,2014-07-20T07:01:36Z,C028
406779.1822600093,4257809.077506728,2014-07-20T10:03:01Z,C028
415185.8222408237,4258066.988217595,2014-07-20T11:01:36Z,F53
417818.52542637545,4270654.080628208,2014-07-20T11:02:17Z,F64
406670.8725782037,4257681.5533145415,2014-07-20T13:01:46Z,C028
415139.89318449737,4257439.8654913735,2014-07-20T15:01:36Z,F53
418135.0500319253,4270194.383520811,2014-07-20T15:01:42Z,F64
405612.5588999,4260450.791934725,2014-07-20T16:01:54Z,C028
404497.4813339843,4260968.812504304,2014-07-20T19:00:50Z,C028
415114.50347507966,4257402.068581942,2014-07-20T19:01:18Z,F53
418172.2604603871,4270111.13573554,2014-07-20T19:01:36Z,F64
415110.5244484379,4257408.669345309,2014-07-20T23:01:18Z,F53
418172.41778457613,4270129.079261516,2014-07-20T23:01:32Z,F64
413905.9300672731,4258731.761535604,2014-07-21T03:02:21Z,F53
405802.49442991754,4260328.457445988,2014-07-21T04:02:08Z,C028
417624.676493903,4270908.183179946,2014-07-21T07:02:23Z,F64
416617.4447563142,4271512.008435823,2014-07-21T11:01:38Z,F64
413236.0988418996,4261967.631913901,2014-07-21T11:02:17Z,F53
406731.202758813,4257770.247401587,2014-07-21T13:02:42Z,C028
414032.6144858032,4261850.78890416,2014-07-21T15:01:01Z,F53
416766.4526837165,4271296.822703165,2014-07-21T15:01:18Z,F64
406732.80514585576,4257785.01136873,2014-07-21T16:01:40Z,C028
416767.9391969964,4271265.555644764,2014-07-21T19:01:21Z,F64
414066.45253083366,4261841.89226176,2014-07-21T19:01:29Z,F53
406766.4155631451,4257668.358452137,2014-07-21T19:02:48Z,C028
407668.3728018769,4257785.726219433,2014-07-21T22:03:10Z,C028
414070.9779148787,4261827.971549035,2014-07-21T23:01:01Z,F53
416757.84084128786,4271269.4783764025,2014-07-21T23:01:04Z,F64
416689.2043616686,4271116.709305697,2014-07-22T03:01:07Z,F64
414065.57429361425,4261827.474522864,2014-07-22T03:01:55Z,F53
416686.0858896248,4271110.016471331,2014-07-22T07:01:08Z,F64
414084.9896720215,4261833.403717353,2014-07-22T07:01:29Z,F53
406734.49390332936,4257814.734469293,2014-07-22T07:01:55Z,C028
408074.8521308167,4256395.91878294,2014-07-22T10:01:00Z,C028
409372.59183448413,4257731.50998277,2014-07-22T13:01:35Z,C028
417146.05906000605,4271114.206926572,2014-07-22T15:01:06Z,F64
414032.0210940401,4261863.779692388,2014-07-22T15:01:22Z,F53
408685.6510227674,4257586.013377466,2014-07-22T16:01:18Z,C028
414040.03465880174,4261874.270054595,2014-07-22T19:00:59Z,F53
408823.5483011358,4257374.774334522,2014-07-22T19:01:29Z,C028
417137.1341505166,4271072.504853424,2014-07-22T19:01:37Z,F64
417123.32122884784,4271051.717377993,2014-07-22T23:01:21Z,F64
414034.6499131615,4261867.391610147,2014-07-22T23:01:35Z,F53
419277.34396169306,4270947.038856515,2014-07-23T03:01:48Z,F64
405705.0975179293,4260383.759536741,2014-07-23T04:03:04Z,C028
420613.2176879108,4272102.5193038965,2014-07-23T07:00:49Z,F64
405471.5753552364,4260503.7461994765,2014-07-23T07:02:17Z,C028
412529.0667362433,4262128.9800302405,2014-07-23T11:00:58Z,F53
406736.19889746374,4258287.8457897,2014-07-23T13:01:00Z,C028
420947.3466919267,4272253.623671368,2014-07-23T15:01:02Z,F64
412584.388383831,4262159.950574587,2014-07-23T15:01:04Z,F53
406544.43336440966,4256979.019765292,2014-07-23T16:01:30Z,C028
420993.70061129757,4272248.593360981,2014-07-23T19:01:08Z,F64
405705.7160812572,4260391.121417822,2014-07-23T19:01:12Z,C028
404885.180359702,4260859.08746784,2014-07-23T22:00:32Z,C028
412938.0024488388,4261372.842251614,2014-07-23T23:01:19Z,F53
420986.24248214427,4272248.300814901,2014-07-23T23:01:20Z,F64
405637.74056969007,4260457.365654164,2014-07-24T01:01:50Z,C028
412637.5088285386,4262104.126872108,2014-07-24T03:01:12Z,F53
405620.81492014945,4260450.406324321,2014-07-24T04:02:25Z,C028
405606.6443790474,4260473.013313665,2014-07-24T07:00:48Z,C028
412628.6380086944,4262087.942894539,2014-07-24T07:00:58Z,F53
421301.7153610506,4272088.246382042,2014-07-24T07:02:07Z,F64
421671.32639744517,4272045.0769984955,2014-07-24T11:01:22Z,F64
405595.7524557699,4260541.505791399,2014-07-24T13:00:54Z,C028
421348.8892244762,4272109.800220955,2014-07-24T15:01:17Z,F64
405689.3392219364,4260563.057089428,2014-07-24T16:01:02Z,C028
405680.25254509796,4260375.417046199,2014-07-24T19:01:37Z,C028
421325.530052488,4272147.850984163,2014-07-24T19:02:00Z,F64
405662.7229725037,4260700.109716911,2014-07-24T22:01:23Z,C028
421298.4219408754,4272164.24267176,2014-07-24T23:01:13Z,F64
412930.48042171285,4261357.997258828,2014-07-24T23:02:54Z,F53
405641.85128561244,4260536.968518838,2014-07-25T01:01:49Z,C028
421368.816144698,4271560.42296509,2014-07-25T03:01:18Z,F64
412613.671049303,4262001.265105936,2014-07-25T03:01:37Z,F53
405614.627181153,4260539.907696303,2014-07-25T04:01:00Z,C028
405565.3817782032,4260339.966013599,2014-07-25T07:01:30Z,C028
412625.13755346934,4262110.853705871,2014-07-25T07:01:31Z,F53
405630.9715612346,4260414.317940441,2014-07-25T10:03:07Z,C028
420648.9687777541,4272104.1066352045,2014-07-25T11:01:15Z,F64
