long,lat,temperature,timestamp,id
-1.5638,15.220555,37,2008-11-17T12:00:00Z,Salif Keita
-1.5633167,15.219775,37,2008-11-17T13:00:00Z,Salif Keita
-1.5545467,15.2242567,40,2008-11-17T14:00:00Z,Salif Keita
-1.5391167,15.2175417,35,2008-11-17T15:00:00Z,Salif Keita
-1.5388133,15.2185317,25,2008-11-17T16:00:00Z,Salif Keita
-1.5350267,15.2166617,29,2008-11-17T17:00:00Z,Salif Keita
-1.5351217,15.2182567,26,2008-11-17T18:00:00Z,Salif Keita
-1.5355183,15.2172383,23,2008-11-17T19:00:00Z,Salif Keita
-1.535815,15.21693,21,2008-11-17T20:00:00Z,Salif Keita
-1.5355467,15.2169967,22,2008-11-17T21:00:00Z,Salif Keita
-1.5358317,15.2170283,21,2008-11-17T22:00:00Z,Salif Keita
-1.53887,15.2155217,19,2008-11-17T23:00:00Z,Salif Keita
-1.5345233,15.20479,19,2008-11-18T00:00:00Z,Salif Keita
-1.5316467,15.1818283,19,2008-11-18T01:00:00Z,Salif Keita
-1.5313483,15.1695033,18,2008-11-18T02:00:00Z,Salif Keita
-1.5237717,15.1614217,18,2008-11-18T03:00:00Z,Salif Keita
-1.5177583,15.1579917,17,2008-11-18T04:00:00Z,Salif Keita
-1.5003867,15.155435,17,2008-11-18T05:00:00Z,Salif Keita
-1.48498,15.1566633,16,2008-11-18T06:00:00Z,Salif Keita
-1.4797217,15.1517483,18,2008-11-18T07:00:00Z,Salif Keita
-1.4699967,15.1572717,24,2008-11-18T08:00:00Z,Salif Keita
-1.460565,15.159105,31,2008-11-18T09:00:00Z,Salif Keita
-1.4595317,15.159085,34,2008-11-18T10:00:00Z,Salif Keita
-1.45736,15.1568283,38,2008-11-18T11:00:00Z,Salif Keita
-1.457475,15.1569567,35,2008-11-18T12:00:00Z,Salif Keita
-1.4569367,15.156735,37,2008-11-18T13:00:00Z,Salif Keita
-1.4573033,15.1571,35,2008-11-18T14:00:00Z,Salif Keita
-1.4576833,15.1568667,36,2008-11-18T15:00:00Z,Salif Keita
-1.4596833,15.159175,36,2008-11-18T16:00:00Z,Salif Keita
-1.4632117,15.16204,33,2008-11-18T17:00:00Z,Salif Keita
-1.4707467,15.1593867,30,2008-11-18T18:00:00Z,Salif Keita
-1.4779367,15.155955,27,2008-11-18T19:00:00Z,Salif Keita
-1.4883167,15.1548233,25,2008-11-18T20:00:00Z,Salif Keita
-1.492195,15.176105,24,2008-11-18T21:00:00Z,Salif Keita
-1.4957833,15.18258,23,2008-11-18T22:00:00Z,Salif Keita
-1.5049067,15.2036667,24,2008-11-18T23:00:00Z,Salif Keita
-1.50811,15.2089533,24,2008-11-19T00:00:00Z,Salif Keita
-1.5233317,15.2197633,21,2008-11-19T01:00:00Z,Salif Keita
-1.5333133,15.2184733,19,2008-11-19T02:00:00Z,Salif Keita
-1.5381717,15.216025,17,2008-11-19T03:00:00Z,Salif Keita
-1.5389183,15.2155917,17,2008-11-19T04:00:00Z,Salif Keita
-1.53571,15.215845,16,2008-11-19T05:00:00Z,Salif Keita
-1.5360833,15.2162967,16,2008-11-19T06:00:00Z,Salif Keita
-1.5348917,15.2160267,16,2008-11-19T07:00:00Z,Salif Keita
-1.533825,15.2166483,23,2008-11-19T08:00:00Z,Salif Keita
-1.530875,15.2194367,28,2008-11-19T09:00:00Z,Salif Keita
-1.5194833,15.2239133,33,2008-11-19T10:00:00Z,Salif Keita
-1.5160067,15.2284783,35,2008-11-19T11:00:00Z,Salif Keita
-1.515705,15.2314767,35,2008-11-19T12:00:00Z,Salif Keita
-1.515645,15.2314033,34,2008-11-19T13:00:00Z,Salif Keita
-1.51562,15.2313867,35,2008-11-19T14:00:00Z,Salif Keita
-1.514815,15.23136,36,2008-11-19T15:00:00Z,Salif Keita
-1.5156533,15.23131,34,2008-11-19T16:00:00Z,Salif Keita
-1.5187367,15.2329533,32,2008-11-19T17:00:00Z,Salif Keita
-1.5185433,15.232795,28,2008-11-19T18:00:00Z,Salif Keita
-1.5283533,15.2333683,25,2008-11-19T19:00:00Z,Salif Keita
-1.55405,15.2491683,23,2008-11-19T20:00:00Z,Salif Keita
-1.5565167,15.2509683,21,2008-11-19T21:00:00Z,Salif Keita
-1.55664,15.25075,20,2008-11-19T22:00:00Z,Salif Keita
-1.5594567,15.2500117,19,2008-11-19T23:00:00Z,Salif Keita
-1.5564533,15.2482733,18,2008-11-20T00:00:00Z,Salif Keita
-1.5543533,15.2479417,18,2008-11-20T01:00:00Z,Salif Keita
-1.5530633,15.2475433,17,2008-11-20T02:00:00Z,Salif Keita
-1.55209,15.2473517,18,2008-11-20T03:00:00Z,Salif Keita
-1.5319417,15.2346817,18,2008-11-20T04:00:00Z,Salif Keita
-1.5184283,15.23082,17,2008-11-20T05:00:00Z,Salif Keita
-1.5176767,15.2304483,16,2008-11-20T06:00:00Z,Salif Keita
-1.51597,15.2314817,17,2008-11-20T07:00:00Z,Salif Keita
-1.5105817,15.2317633,21,2008-11-20T08:00:00Z,Salif Keita
-1.50002,15.219775,30,2008-11-20T09:00:00Z,Salif Keita
-1.4954983,15.2182433,33,2008-11-20T10:00:00Z,Salif Keita
-1.4907,15.2136467,36,2008-11-20T12:00:00Z,Salif Keita
-1.4894683,15.21451,36,2008-11-20T13:00:00Z,Salif Keita
-1.4896883,15.21512,36,2008-11-20T14:00:00Z,Salif Keita
-1.4896467,15.2154217,36,2008-11-20T15:00:00Z,Salif Keita
-1.490005,15.2155883,35,2008-11-20T16:00:00Z,Salif Keita
-1.4938217,15.2165467,32,2008-11-20T17:00:00Z,Salif Keita
-1.49864,15.2148983,28,2008-11-20T18:00:00Z,Salif Keita
-1.510405,15.203485,26,2008-11-20T19:00:00Z,Salif Keita
-1.523025,15.20724,24,2008-11-20T20:00:00Z,Salif Keita
-1.53352,15.2174833,21,2008-11-20T21:00:00Z,Salif Keita
-1.53285,15.218575,19,2008-11-20T22:00:00Z,Salif Keita
-1.5389283,15.21588,18,2008-11-20T23:00:00Z,Salif Keita
-1.5335467,15.217135,17,2008-11-21T00:00:00Z,Salif Keita
-1.531095,15.219465,17,2008-11-21T01:00:00Z,Salif Keita
-1.531375,15.21929,17,2008-11-21T02:00:00Z,Salif Keita
-1.5338267,15.2153783,17,2008-11-21T03:00:00Z,Salif Keita
-1.5376067,15.2116917,17,2008-11-21T04:00:00Z,Salif Keita
-1.52266,15.20481,17,2008-11-21T05:00:00Z,Salif Keita
-1.511675,15.2095883,16,2008-11-21T06:00:00Z,Salif Keita
-1.49816,15.2214433,17,2008-11-21T07:00:00Z,Salif Keita
-1.4896883,15.22231,24,2008-11-21T08:00:00Z,Salif Keita
-1.4885967,15.224045,31,2008-11-21T09:00:00Z,Salif Keita
-1.4869117,15.2265067,33,2008-11-21T10:00:00Z,Salif Keita
-1.487305,15.2298867,38,2008-11-21T11:00:00Z,Salif Keita
-1.48799,15.23047,38,2008-11-21T12:00:00Z,Salif Keita
-1.4887,15.2309133,38,2008-11-21T13:00:00Z,Salif Keita
-1.4904717,15.2323567,37,2008-11-21T14:00:00Z,Salif Keita
-1.4899783,15.2336333,37,2008-11-21T15:00:00Z,Salif Keita
-1.4928633,15.2341333,36,2008-11-21T16:00:00Z,Salif Keita
-1.4987583,15.232755,34,2008-11-21T17:00:00Z,Salif Keita
-1.5117983,15.2308617,30,2008-11-21T18:00:00Z,Salif Keita
-1.5129417,15.23176,27,2008-11-21T19:00:00Z,Salif Keita
-1.5180833,15.234045,25,2008-11-21T20:00:00Z,Salif Keita
-1.525985,15.2402667,24,2008-11-21T21:00:00Z,Salif Keita
-1.554345,15.2494467,22,2008-11-21T22:00:00Z,Salif Keita
-1.5578633,15.2521967,20,2008-11-21T23:00:00Z,Salif Keita
-1.55632,15.2507283,19,2008-11-22T00:00:00Z,Salif Keita
-1.55433,15.2486933,19,2008-11-22T01:00:00Z,Salif Keita
-1.5535933,15.2482133,18,2008-11-22T02:00:00Z,Salif Keita
-1.5524917,15.2475717,18,2008-11-22T03:00:00Z,Salif Keita
-1.53731,15.237785,19,2008-11-22T04:00:00Z,Salif Keita
-1.520525,15.2263483,18,2008-11-22T05:00:00Z,Salif Keita
-1.51944,15.22659,17,2008-11-22T06:00:00Z,Salif Keita
-1.5182233,15.2274683,18,2008-11-22T07:00:00Z,Salif Keita
-1.51741,15.2297133,24,2008-11-22T08:00:00Z,Salif Keita
-1.5158017,15.2309467,29,2008-11-22T09:00:00Z,Salif Keita
-1.515535,15.23127,33,2008-11-22T10:00:00Z,Salif Keita
-1.5155183,15.23129,34,2008-11-22T11:00:00Z,Salif Keita
-1.515455,15.23132,35,2008-11-22T12:00:00Z,Salif Keita
-1.5154633,15.231345,36,2008-11-22T13:00:00Z,Salif Keita
-1.5158283,15.231205,39,2008-11-22T14:00:00Z,Salif Keita
-1.51546,15.2315017,44,2008-11-22T15:00:00Z,Salif Keita
-1.5159,15.23115,37,2008-11-22T16:00:00Z,Salif Keita
-1.5172067,15.230225,35,2008-11-22T17:00:00Z,Salif Keita
-1.51849,15.2307483,30,2008-11-22T18:00:00Z,Salif Keita
-1.5186117,15.2311617,29,2008-11-22T19:00:00Z,Salif Keita
-1.519315,15.2311,28,2008-11-22T20:00:00Z,Salif Keita
-1.5195783,15.2309817,27,2008-11-22T21:00:00Z,Salif Keita
-1.5192483,15.2307317,27,2008-11-22T22:00:00Z,Salif Keita
-1.519785,15.2269517,24,2008-11-22T23:00:00Z,Salif Keita
-1.520065,15.2268783,23,2008-11-23T00:00:00Z,Salif Keita
-1.5249933,15.2242067,22,2008-11-23T01:00:00Z,Salif Keita
-1.5364117,15.2279033,20,2008-11-23T02:00:00Z,Salif Keita
-1.5543233,15.2483533,21,2008-11-23T03:00:00Z,Salif Keita
-1.5549783,15.247775,20,2008-11-23T04:00:00Z,Salif Keita
-1.5495167,15.2470767,20,2008-11-23T05:00:00Z,Salif Keita
-1.5260433,15.23,19,2008-11-23T06:00:00Z,Salif Keita
-1.5203117,15.2266117,20,2008-11-23T07:00:00Z,Salif Keita
-1.5185783,15.2246683,25,2008-11-23T08:00:00Z,Salif Keita
-1.5175733,15.2238117,31,2008-11-23T09:00:00Z,Salif Keita
-1.5126133,15.228095,35,2008-11-23T10:00:00Z,Salif Keita
-1.50991,15.2319967,37,2008-11-23T11:00:00Z,Salif Keita
-1.5107967,15.232515,39,2008-11-23T12:00:00Z,Salif Keita
-1.5107717,15.2325067,39,2008-11-23T13:00:00Z,Salif Keita
-1.5106867,15.232495,38,2008-11-23T14:00:00Z,Salif Keita
-1.51177,15.23237,37,2008-11-23T15:00:00Z,Salif Keita
-1.5130217,15.2317917,36,2008-11-23T16:00:00Z,Salif Keita
-1.5144467,15.23072,35,2008-11-23T17:00:00Z,Salif Keita
-1.5172917,15.2297367,31,2008-11-23T18:00:00Z,Salif Keita
-1.5193767,15.23101,28,2008-11-23T19:00:00Z,Salif Keita
-1.5175,15.2324683,28,2008-11-23T20:00:00Z,Salif Keita
-1.5196717,15.2314667,28,2008-11-23T21:00:00Z,Salif Keita
-1.5203433,15.2271983,25,2008-11-23T22:00:00Z,Salif Keita
-1.5387667,15.2391417,23,2008-11-23T23:00:00Z,Salif Keita
-1.5550933,15.247825,21,2008-11-24T00:00:00Z,Salif Keita
-1.5542283,15.247505,20,2008-11-24T01:00:00Z,Salif Keita
-1.556095,15.2506333,19,2008-11-24T02:00:00Z,Salif Keita
-1.5545283,15.2477933,19,2008-11-24T03:00:00Z,Salif Keita
-1.5456933,15.2431167,19,2008-11-24T04:00:00Z,Salif Keita
-1.52161,15.2275683,19,2008-11-24T05:00:00Z,Salif Keita
-1.51811,15.2275983,18,2008-11-24T06:00:00Z,Salif Keita
-1.5172817,15.229735,20,2008-11-24T07:00:00Z,Salif Keita
-1.5154067,15.230855,27,2008-11-24T08:00:00Z,Salif Keita
-1.515825,15.23151,32,2008-11-24T09:00:00Z,Salif Keita
-1.5161433,15.2318767,36,2008-11-24T10:00:00Z,Salif Keita
-1.5158483,15.2314333,36,2008-11-24T11:00:00Z,Salif Keita
-1.5159633,15.23142,38,2008-11-24T12:00:00Z,Salif Keita
-1.517285,15.2297133,39,2008-11-24T13:00:00Z,Salif Keita
-1.51774,15.2296433,38,2008-11-24T14:00:00Z,Salif Keita
-1.51832,15.2273067,37,2008-11-24T15:00:00Z,Salif Keita
-1.5188633,15.2261867,36,2008-11-24T16:00:00Z,Salif Keita
-1.5193267,15.2260667,35,2008-11-24T17:00:00Z,Salif Keita
-1.52021,15.2255167,31,2008-11-24T18:00:00Z,Salif Keita
-1.521105,15.224265,28,2008-11-24T19:00:00Z,Salif Keita
-1.5208283,15.2240233,27,2008-11-24T20:00:00Z,Salif Keita
-1.5194517,15.2240233,25,2008-11-24T21:00:00Z,Salif Keita
-1.5194,15.2239233,24,2008-11-24T22:00:00Z,Salif Keita
-1.5247283,15.22093,22,2008-11-24T23:00:00Z,Salif Keita
-1.5391917,15.2160983,21,2008-11-25T00:00:00Z,Salif Keita
-1.5394883,15.2065567,20,2008-11-25T01:00:00Z,Salif Keita
-1.530645,15.2123583,21,2008-11-25T02:00:00Z,Salif Keita
-1.5381433,15.2156983,20,2008-11-25T03:00:00Z,Salif Keita
-1.53787,15.21498,19,2008-11-25T04:00:00Z,Salif Keita
-1.53254,15.216015,20,2008-11-25T05:00:00Z,Salif Keita
-1.51908,15.2184333,21,2008-11-25T06:00:00Z,Salif Keita
-1.4989667,15.2158417,20,2008-11-25T07:00:00Z,Salif Keita
-1.495875,15.2157017,28,2008-11-25T08:00:00Z,Salif Keita
-1.4880983,15.2153883,32,2008-11-25T09:00:00Z,Salif Keita
-1.4863717,15.215135,33,2008-11-25T10:00:00Z,Salif Keita
-1.486055,15.2157417,34,2008-11-25T11:00:00Z,Salif Keita
-1.4857417,15.2155217,35,2008-11-25T12:00:00Z,Salif Keita
-1.486005,15.2157517,35,2008-11-25T13:00:00Z,Salif Keita
-1.4860167,15.2156667,36,2008-11-25T14:00:00Z,Salif Keita
-1.4899033,15.2185467,38,2008-11-25T15:00:00Z,Salif Keita
-1.4969917,15.2219167,38,2008-11-25T16:00:00Z,Salif Keita
-1.5044933,15.2243433,37,2008-11-25T17:00:00Z,Salif Keita
-1.5171267,15.22189,32,2008-11-25T18:00:00Z,Salif Keita
-1.5180533,15.22312,28,2008-11-25T19:00:00Z,Salif Keita
-1.5182983,15.2232683,26,2008-11-25T20:00:00Z,Salif Keita
-1.5233333,15.22428,25,2008-11-25T21:00:00Z,Salif Keita
-1.538875,15.2391817,25,2008-11-25T22:00:00Z,Salif Keita
-1.5534433,15.2518017,24,2008-11-25T23:00:00Z,Salif Keita
-1.5565817,15.25096,24,2008-11-26T00:00:00Z,Salif Keita
-1.55158,15.248165,24,2008-11-26T01:00:00Z,Salif Keita
-1.5535383,15.2480117,23,2008-11-26T02:00:00Z,Salif Keita
-1.5517367,15.24782,22,2008-11-26T03:00:00Z,Salif Keita
-1.5468633,15.2439633,21,2008-11-26T04:00:00Z,Salif Keita
-1.5230733,15.23151,20,2008-11-26T05:00:00Z,Salif Keita
-1.518595,15.2289083,19,2008-11-26T06:00:00Z,Salif Keita
-1.51867,15.2278267,19,2008-11-26T07:00:00Z,Salif Keita
-1.5193917,15.2260267,24,2008-11-26T08:00:00Z,Salif Keita
-1.51904,15.225985,28,2008-11-26T09:00:00Z,Salif Keita
-1.5181817,15.2251517,34,2008-11-26T10:00:00Z,Salif Keita
-1.5185283,15.2255583,38,2008-11-26T11:00:00Z,Salif Keita
-1.5188017,15.2249717,37,2008-11-26T12:00:00Z,Salif Keita
-1.518255,15.2232267,42,2008-11-26T13:00:00Z,Salif Keita
-1.5177683,15.2233917,38,2008-11-26T14:00:00Z,Salif Keita
-1.5177533,15.2233717,36,2008-11-26T15:00:00Z,Salif Keita
-1.51828,15.223325,35,2008-11-26T16:00:00Z,Salif Keita
-1.5190167,15.22277,34,2008-11-26T17:00:00Z,Salif Keita
-1.5250467,15.22151,31,2008-11-26T18:00:00Z,Salif Keita
-1.5251183,15.2215167,27,2008-11-26T19:00:00Z,Salif Keita
-1.52509,15.221405,26,2008-11-26T20:00:00Z,Salif Keita
-1.525215,15.221385,25,2008-11-26T21:00:00Z,Salif Keita
-1.5270917,15.22141,24,2008-11-26T22:00:00Z,Salif Keita
-1.5303467,15.2215867,23,2008-11-26T23:00:00Z,Salif Keita
-1.5379817,15.2229417,23,2008-11-27T00:00:00Z,Salif Keita
-1.5527267,15.231875,22,2008-11-27T01:00:00Z,Salif Keita
-1.5530083,15.2318467,22,2008-11-27T02:00:00Z,Salif Keita
-1.5482683,15.228315,21,2008-11-27T03:00:00Z,Salif Keita
-1.5447417,15.21517,19,2008-11-27T04:00:00Z,Salif Keita
-1.542915,15.2146067,18,2008-11-27T05:00:00Z,Salif Keita
-1.5416733,15.2149567,18,2008-11-27T06:00:00Z,Salif Keita
-1.53788,15.2148833,19,2008-11-27T07:00:00Z,Salif Keita
-1.5308,15.2186283,26,2008-11-27T08:00:00Z,Salif Keita
-1.5218583,15.2201083,31,2008-11-27T09:00:00Z,Salif Keita
-1.5219117,15.2206167,35,2008-11-27T10:00:00Z,Salif Keita
-1.5198333,15.2231117,34,2008-11-27T11:00:00Z,Salif Keita
-1.51767,15.2233817,39,2008-11-27T12:00:00Z,Salif Keita
-1.5173183,15.2238367,37,2008-11-27T13:00:00Z,Salif Keita
-1.5173067,15.2238583,36,2008-11-27T14:00:00Z,Salif Keita
-1.5172,15.22358,38,2008-11-27T15:00:00Z,Salif Keita
-1.5178,15.223175,37,2008-11-27T16:00:00Z,Salif Keita
-1.5182683,15.22506,35,2008-11-27T17:00:00Z,Salif Keita
-1.5202383,15.225515,31,2008-11-27T18:00:00Z,Salif Keita
-1.52103,15.224315,29,2008-11-27T19:00:00Z,Salif Keita
-1.5210467,15.224375,28,2008-11-27T20:00:00Z,Salif Keita
-1.5214083,15.2243567,27,2008-11-27T21:00:00Z,Salif Keita
-1.52317,15.224255,26,2008-11-27T22:00:00Z,Salif Keita
-1.52821,15.2270883,24,2008-11-27T23:00:00Z,Salif Keita
-1.5437917,15.2425317,23,2008-11-28T00:00:00Z,Salif Keita
-1.5549,15.2478433,22,2008-11-28T01:00:00Z,Salif Keita
-1.552545,15.2478617,22,2008-11-28T02:00:00Z,Salif Keita
-1.539015,15.239285,21,2008-11-28T03:00:00Z,Salif Keita
-1.5224833,15.22359,21,2008-11-28T04:00:00Z,Salif Keita
-1.521885,15.2198683,20,2008-11-28T05:00:00Z,Salif Keita
-1.523305,15.219935,20,2008-11-28T06:00:00Z,Salif Keita
-1.52349,15.2205567,21,2008-11-28T07:00:00Z,Salif Keita
-1.5222317,15.2215283,26,2008-11-28T08:00:00Z,Salif Keita
-1.5243683,15.221555,31,2008-11-28T09:00:00Z,Salif Keita
-1.5243333,15.2213533,33,2008-11-28T10:00:00Z,Salif Keita
-1.5242417,15.22119,38,2008-11-28T11:00:00Z,Salif Keita
-1.524455,15.2208067,38,2008-11-28T12:00:00Z,Salif Keita
-1.5244867,15.2207433,36,2008-11-28T13:00:00Z,Salif Keita
-1.5242733,15.220565,37,2008-11-28T14:00:00Z,Salif Keita
-1.5242083,15.220735,36,2008-11-28T15:00:00Z,Salif Keita
-1.526505,15.2214233,36,2008-11-28T16:00:00Z,Salif Keita
-1.5265233,15.2215917,35,2008-11-28T17:00:00Z,Salif Keita
-1.5286617,15.2222533,32,2008-11-28T18:00:00Z,Salif Keita
-1.5411233,15.22231,29,2008-11-28T19:00:00Z,Salif Keita
-1.55319,15.232505,24,2008-11-28T20:00:00Z,Salif Keita
-1.5585217,15.2327917,18,2008-11-28T21:00:00Z,Salif Keita
-1.5581933,15.2287317,21,2008-11-28T22:00:00Z,Salif Keita
-1.5578317,15.22842,21,2008-11-28T23:00:00Z,Salif Keita
-1.5571533,15.2268467,21,2008-11-29T00:00:00Z,Salif Keita
-1.5585,15.2197333,20,2008-11-29T01:00:00Z,Salif Keita
-1.5583933,15.21969,20,2008-11-29T02:00:00Z,Salif Keita
-1.5588633,15.21745,21,2008-11-29T03:00:00Z,Salif Keita
-1.5581183,15.2175733,20,2008-11-29T04:00:00Z,Salif Keita
-1.55775,15.21696,19,2008-11-29T05:00:00Z,Salif Keita
-1.5580133,15.217245,18,2008-11-29T06:00:00Z,Salif Keita
-1.55872,15.21686,18,2008-11-29T07:00:00Z,Salif Keita
-1.5591983,15.2167117,23,2008-11-29T08:00:00Z,Salif Keita
-1.5581,15.21647,29,2008-11-29T09:00:00Z,Salif Keita
-1.5582967,15.2163067,30,2008-11-29T10:00:00Z,Salif Keita
-1.557455,15.2160683,34,2008-11-29T11:00:00Z,Salif Keita
-1.55622,15.2167333,38,2008-11-29T12:00:00Z,Salif Keita
-1.5563983,15.2176683,41,2008-11-29T13:00:00Z,Salif Keita
-1.556135,15.21718,36,2008-11-29T14:00:00Z,Salif Keita
-1.5553483,15.2169717,35,2008-11-29T15:00:00Z,Salif Keita
-1.5551517,15.2167917,34,2008-11-29T16:00:00Z,Salif Keita
-1.5563633,15.2176867,33,2008-11-29T17:00:00Z,Salif Keita
-1.55839,15.2185567,28,2008-11-29T18:00:00Z,Salif Keita
-1.5571717,15.222125,24,2008-11-29T19:00:00Z,Salif Keita
-1.554005,15.2239983,21,2008-11-29T20:00:00Z,Salif Keita
-1.5535883,15.2230567,19,2008-11-29T21:00:00Z,Salif Keita
-1.5561783,15.21934,17,2008-11-29T22:00:00Z,Salif Keita
-1.5560583,15.2190067,18,2008-11-29T23:00:00Z,Salif Keita
-1.5558667,15.2186167,20,2008-11-30T00:00:00Z,Salif Keita
-1.5539383,15.2167283,18,2008-11-30T01:00:00Z,Salif Keita
-1.554485,15.216635,18,2008-11-30T02:00:00Z,Salif Keita
-1.5555233,15.2160867,17,2008-11-30T03:00:00Z,Salif Keita
-1.556395,15.215405,17,2008-11-30T04:00:00Z,Salif Keita
-1.5570417,15.2151233,16,2008-11-30T05:00:00Z,Salif Keita
-1.5567583,15.2151783,16,2008-11-30T06:00:00Z,Salif Keita
-1.5575033,15.21604,16,2008-11-30T07:00:00Z,Salif Keita
-1.5564383,15.217645,22,2008-11-30T08:00:00Z,Salif Keita
-1.5565317,15.21766,31,2008-11-30T09:00:00Z,Salif Keita
-1.5563267,15.2176717,35,2008-11-30T10:00:00Z,Salif Keita
-1.5564733,15.21751,36,2008-11-30T11:00:00Z,Salif Keita
-1.556965,15.2174283,38,2008-11-30T12:00:00Z,Salif Keita
-1.5563783,15.2176817,40,2008-11-30T13:00:00Z,Salif Keita
-1.5564583,15.2173933,37,2008-11-30T14:00:00Z,Salif Keita
-1.5557617,15.2177583,36,2008-11-30T15:00:00Z,Salif Keita
-1.5558583,15.2190817,37,2008-11-30T16:00:00Z,Salif Keita
-1.5572467,15.2235833,34,2008-11-30T17:00:00Z,Salif Keita
-1.5569833,15.2252967,25,2008-11-30T18:00:00Z,Salif Keita
-1.5584833,15.2196233,20,2008-11-30T19:00:00Z,Salif Keita
-1.5582617,15.2193767,19,2008-11-30T20:00:00Z,Salif Keita
-1.55841,15.2182217,19,2008-11-30T21:00:00Z,Salif Keita
-1.5595917,15.2166067,19,2008-11-30T22:00:00Z,Salif Keita
-1.5595317,15.2166,19,2008-11-30T23:00:00Z,Salif Keita
-1.55946,15.2167183,20,2008-12-01T00:00:00Z,Salif Keita
-1.55689,15.217385,18,2008-12-01T01:00:00Z,Salif Keita
-1.5563533,15.217755,17,2008-12-01T02:00:00Z,Salif Keita
-1.5545817,15.2169733,17,2008-12-01T03:00:00Z,Salif Keita
-1.5544633,15.2166067,17,2008-12-01T04:00:00Z,Salif Keita
-1.5544567,15.2159933,17,2008-12-01T05:00:00Z,Salif Keita
-1.5539383,15.215555,17,2008-12-01T06:00:00Z,Salif Keita
-1.553565,15.215795,18,2008-12-01T07:00:00Z,Salif Keita
-1.553375,15.215715,22,2008-12-01T08:00:00Z,Salif Keita
-1.5546417,15.2169433,31,2008-12-01T09:00:00Z,Salif Keita
-1.5545367,15.2181383,35,2008-12-01T10:00:00Z,Salif Keita
-1.5544233,15.2184283,35,2008-12-01T11:00:00Z,Salif Keita
-1.55486,15.2188633,37,2008-12-01T12:00:00Z,Salif Keita
-1.5548033,15.2204383,41,2008-12-01T13:00:00Z,Salif Keita
-1.5540817,15.22395,37,2008-12-01T14:00:00Z,Salif Keita
-1.5559717,15.2198617,36,2008-12-01T15:00:00Z,Salif Keita
-1.556345,15.2176733,35,2008-12-01T16:00:00Z,Salif Keita
-1.55782,15.218555,32,2008-12-01T17:00:00Z,Salif Keita
-1.5591067,15.2209367,28,2008-12-01T18:00:00Z,Salif Keita
-1.55684,15.227065,24,2008-12-01T19:00:00Z,Salif Keita
-1.55529,15.2225017,20,2008-12-01T20:00:00Z,Salif Keita
-1.5554,15.2224317,20,2008-12-01T21:00:00Z,Salif Keita
-1.5520867,15.219125,20,2008-12-01T22:00:00Z,Salif Keita
-1.5514917,15.2132867,20,2008-12-01T23:00:00Z,Salif Keita
-1.5513733,15.2131267,20,2008-12-02T00:00:00Z,Salif Keita
-1.5522567,15.2069017,20,2008-12-02T01:00:00Z,Salif Keita
-1.5424533,15.1964667,21,2008-12-02T02:00:00Z,Salif Keita
-1.5295433,15.1806783,20,2008-12-02T03:00:00Z,Salif Keita
-1.5211983,15.1633333,20,2008-12-02T04:00:00Z,Salif Keita
-1.5199017,15.1624367,19,2008-12-02T05:00:00Z,Salif Keita
-1.5223767,15.1592067,19,2008-12-02T06:00:00Z,Salif Keita
-1.5228167,15.160625,20,2008-12-02T07:00:00Z,Salif Keita
-1.5426917,15.16125,27,2008-12-02T08:00:00Z,Salif Keita
-1.5492767,15.1598967,32,2008-12-02T09:00:00Z,Salif Keita
-1.55098,15.160245,37,2008-12-02T10:00:00Z,Salif Keita
-1.5526983,15.1613783,40,2008-12-02T11:00:00Z,Salif Keita
-1.556225,15.16165,40,2008-12-02T12:00:00Z,Salif Keita
-1.5573417,15.16165,41,2008-12-02T13:00:00Z,Salif Keita
-1.558885,15.1615683,40,2008-12-02T14:00:00Z,Salif Keita
-1.5612417,15.1625817,38,2008-12-02T15:00:00Z,Salif Keita
-1.5614467,15.1627033,37,2008-12-02T16:00:00Z,Salif Keita
-1.5633733,15.1651817,34,2008-12-02T17:00:00Z,Salif Keita
-1.55976,15.1616,30,2008-12-02T18:00:00Z,Salif Keita
-1.5576917,15.1629683,27,2008-12-02T19:00:00Z,Salif Keita
-1.5591533,15.1688667,26,2008-12-02T20:00:00Z,Salif Keita
-1.562,15.1795467,26,2008-12-02T21:00:00Z,Salif Keita
-1.5698883,15.1772367,20,2008-12-02T22:00:00Z,Salif Keita
-1.5736883,15.17168,23,2008-12-02T23:00:00Z,Salif Keita
-1.5747083,15.1653567,25,2008-12-03T00:00:00Z,Salif Keita
-1.5782667,15.1651017,24,2008-12-03T01:00:00Z,Salif Keita
-1.57522,15.1636683,23,2008-12-03T02:00:00Z,Salif Keita
-1.56694,15.1614433,22,2008-12-03T03:00:00Z,Salif Keita
-1.5605383,15.16211,21,2008-12-03T04:00:00Z,Salif Keita
-1.5604433,15.1623183,22,2008-12-03T05:00:00Z,Salif Keita
-1.560915,15.1621233,21,2008-12-03T06:00:00Z,Salif Keita
-1.5608667,15.162545,21,2008-12-03T07:00:00Z,Salif Keita
-1.5610133,15.1625633,25,2008-12-03T08:00:00Z,Salif Keita
-1.56166,15.1626283,29,2008-12-03T09:00:00Z,Salif Keita
-1.5588417,15.1614983,33,2008-12-03T10:00:00Z,Salif Keita
-1.5557483,15.1612883,35,2008-12-03T11:00:00Z,Salif Keita
-1.5555233,15.161715,35,2008-12-03T12:00:00Z,Salif Keita
-1.5555033,15.1614517,33,2008-12-03T13:00:00Z,Salif Keita
