id,y,x,t
N17003,40.16485,-94.5496,9/9/2017 1:01
N17003,40.16282,-94.54754,9/9/2017 6:01
N17003,40.16186,-94.54901,9/9/2017 11:02
N17003,40.16199,-94.54887,9/9/2017 16:01
N17003,40.16442,-94.54891,9/9/2017 21:01
N17003,40.1645,-94.54899,9/10/2017 2:01
N17003,40.16419,-94.55198,9/10/2017 7:01
N17003,40.16438,-94.55269,9/10/2017 12:01
N17003,40.16408,-94.55227,9/10/2017 17:01
N17003,40.16276,-94.54685,9/10/2017 22:01
N17003,40.16269,-94.54682,9/11/2017 3:01
N17003,40.1617,-94.54538,9/11/2017 8:01
N17003,40.16207,-94.54953,9/11/2017 13:01
N17003,40.16258,-94.54853,9/11/2017 18:01
N17003,40.16642,-94.55223,9/11/2017 23:01
N17003,40.16518,-94.55011,9/12/2017 4:01
N17003,40.16427,-94.55206,9/12/2017 9:01
N17003,40.16455,-94.55259,9/12/2017 14:01
N17003,40.16267,-94.54727,9/12/2017 19:01
N17003,40.16152,-94.54541,9/13/2017 0:01
N17003,40.157,-94.54719,9/13/2017 5:01
N17003,40.15452,-94.55056,9/13/2017 10:01
N17003,40.1552,-94.55032,9/13/2017 15:02
N17003,40.15263,-94.54792,9/13/2017 20:01
N17003,40.1494,-94.55072,9/14/2017 1:01
N17003,40.14601,-94.54866,9/14/2017 6:02
N17003,40.14904,-94.5507,9/14/2017 11:01
N17003,40.1495,-94.55009,9/14/2017 16:01
N17003,40.14986,-94.54912,9/14/2017 21:01
N17003,40.14928,-94.55028,9/15/2017 2:02
N17003,40.14772,-94.55112,9/15/2017 7:01
N17003,40.14908,-94.55164,9/15/2017 12:01
N17003,40.14823,-94.55265,9/15/2017 17:01
N17003,40.14649,-94.54943,9/15/2017 22:01
N17003,40.14687,-94.54969,9/16/2017 3:01
N17003,40.14667,-94.54996,9/16/2017 8:01
N17003,40.14653,-94.5515,9/16/2017 13:01
N17003,40.14633,-94.55258,9/16/2017 18:01
N17003,40.14667,-94.55345,9/16/2017 23:01
N17003,40.14944,-94.55053,9/17/2017 4:02
N17003,40.14835,-94.55173,9/17/2017 9:01
N17003,40.14866,-94.55202,9/17/2017 14:01
N17003,40.15192,-94.5466,9/17/2017 19:01
N17003,40.15539,-94.55055,9/18/2017 0:02
N17003,40.15242,-94.54769,9/18/2017 5:01
N17003,40.14659,-94.54975,9/18/2017 10:01
N17003,40.14908,-94.54962,9/18/2017 15:01
N17003,40.1525,-94.54786,9/18/2017 20:01
N17003,40.15257,-94.5466,9/19/2017 1:01
N17003,40.15092,-94.54847,9/19/2017 6:01
N17003,40.15006,-94.54981,9/19/2017 11:01
N17003,40.14968,-94.55002,9/19/2017 16:01
N17003,40.15225,-94.54693,9/19/2017 21:02
N17003,40.15224,-94.54678,9/20/2017 2:01
N17003,40.15517,-94.55021,9/20/2017 7:01
N17003,40.15436,-94.55072,9/20/2017 12:01
N17003,40.15421,-94.55097,9/20/2017 17:02
N17003,40.15786,-94.5446,9/20/2017 22:01
N17003,40.15296,-94.54833,9/21/2017 3:01
N17003,40.15003,-94.54981,9/21/2017 8:01
N17003,40.15064,-94.55005,9/21/2017 13:02
N17003,40.15073,-94.54985,9/21/2017 18:01
N17003,40.15206,-94.54711,9/21/2017 23:01
N17003,40.15253,-94.54792,9/22/2017 4:01
N17003,40.15438,-94.55085,9/22/2017 14:02
N17003,40.15456,-94.54914,9/22/2017 19:01
N17003,40.15286,-94.54824,9/23/2017 0:01
N17003,40.15033,-94.54945,9/23/2017 5:01
N17003,40.15002,-94.54968,9/23/2017 10:01
N17003,40.15026,-94.54956,9/23/2017 15:01
N17003,40.15283,-94.54836,9/23/2017 20:01
N17003,40.15215,-94.54692,9/24/2017 1:01
N17003,40.15507,-94.55044,9/24/2017 6:02
N17003,40.15436,-94.55093,9/24/2017 11:01
N17003,40.15447,-94.55084,9/24/2017 16:01
N17003,40.15275,-94.54809,9/24/2017 21:02
N17003,40.15431,-94.55104,9/25/2017 2:01
N17003,40.15423,-94.5508,9/25/2017 7:01
N17003,40.1546,-94.55078,9/25/2017 12:01
N17003,40.15399,-94.55059,9/25/2017 17:01
N17003,40.15276,-94.54827,9/25/2017 22:01
N17003,40.15267,-94.54807,9/26/2017 3:01
N17003,40.14846,-94.55152,9/26/2017 8:02
N17003,40.1482,-94.55162,9/26/2017 13:01
N17003,40.15304,-94.54872,9/26/2017 18:01
N17003,40.15799,-94.54492,9/26/2017 23:01
N17003,40.15764,-94.54453,9/27/2017 4:01
N17003,40.15782,-94.5525,9/27/2017 9:01
N17003,40.15732,-94.55179,9/27/2017 14:02
N17003,40.15597,-94.54748,9/27/2017 19:01
N17003,40.15587,-94.54847,9/28/2017 0:01
N17003,40.15843,-94.54658,9/28/2017 5:01
N17003,40.15401,-94.55093,9/28/2017 10:01
N17003,40.15435,-94.55094,9/28/2017 15:01
N17003,40.15742,-94.54485,9/28/2017 20:01
N17003,40.15743,-94.54683,9/29/2017 1:01
N17003,40.15441,-94.54933,9/29/2017 6:01
N17003,40.15723,-94.55139,9/29/2017 11:01
N17003,40.15399,-94.54988,9/29/2017 16:01
N17003,40.15774,-94.54514,9/29/2017 21:01
N17003,40.15996,-94.54575,9/30/2017 2:01
N17003,40.15726,-94.55133,9/30/2017 7:01
N17003,40.15436,-94.55108,9/30/2017 12:01
N17003,40.15461,-94.54954,9/30/2017 17:01
N17003,40.15471,-94.54975,9/30/2017 22:01
N17003,40.1585,-94.54475,10/1/2017 3:01
N17003,40.15694,-94.55451,10/1/2017 8:01
N17003,40.16201,-94.54959,10/1/2017 13:01
N17003,40.16032,-94.55368,10/1/2017 18:01
N17003,40.166,-94.55741,10/1/2017 23:01
N17003,40.16513,-94.55891,10/2/2017 4:01
N17003,40.16049,-94.5515,10/2/2017 9:01
N17003,40.16066,-94.55147,10/2/2017 14:01
N17003,40.1567,-94.55265,10/2/2017 19:02
N17003,40.15497,-94.54956,10/3/2017 0:01
N17003,40.15616,-94.55021,10/3/2017 5:01
N17003,40.15438,-94.55085,10/3/2017 10:01
N17003,40.15434,-94.5508,10/3/2017 15:01
N17003,40.15307,-94.54795,10/3/2017 20:01
N17003,40.15582,-94.54809,10/4/2017 1:01
N17003,40.15609,-94.54952,10/4/2017 6:01
N17003,40.15603,-94.55252,10/4/2017 11:01
N17003,40.15697,-94.55226,10/4/2017 16:01
N17003,40.15736,-94.55413,10/4/2017 21:01
N17003,40.15488,-94.54912,10/5/2017 2:01
N17003,40.15439,-94.55065,10/5/2017 7:01
N17003,40.15446,-94.55099,10/5/2017 12:01
N17003,40.15452,-94.54968,10/5/2017 17:01
N17003,40.1564,-94.54819,10/5/2017 22:01
N17003,40.16072,-94.54735,10/6/2017 3:01
N17003,40.15801,-94.55146,10/6/2017 8:02
N17003,40.15681,-94.55103,10/6/2017 13:02
N17003,40.16612,-94.55257,10/6/2017 18:01
N17003,40.16432,-94.54903,10/6/2017 23:01
N17003,40.16437,-94.54904,10/7/2017 4:01
N17003,40.16484,-94.54964,10/7/2017 9:01
N17003,40.1648,-94.54963,10/7/2017 14:01
N17003,40.16528,-94.55345,10/7/2017 19:01
N17003,40.16705,-94.55529,10/8/2017 0:01
N17003,40.16639,-94.55458,10/8/2017 5:01
N17003,40.16409,-94.54996,10/8/2017 10:01
N17003,40.16432,-94.54978,10/8/2017 15:01
N17003,40.16284,-94.54685,10/8/2017 20:01
N17003,40.16602,-94.55414,10/9/2017 1:01
N17003,40.1714,-94.55787,10/9/2017 6:02
N17003,40.17024,-94.55818,10/9/2017 11:01
N17003,40.17049,-94.55799,10/9/2017 16:01
N17003,40.16646,-94.5528,10/9/2017 21:01
N17003,40.16396,-94.55062,10/10/2017 2:01
N17003,40.16354,-94.54987,10/10/2017 7:02
N17003,40.16254,-94.54721,10/10/2017 12:01
N17003,40.16243,-94.54727,10/10/2017 17:01
N17003,40.1613,-94.5456,10/10/2017 22:01
N17003,40.1611,-94.54546,10/11/2017 3:01
N17003,40.15692,-94.55223,10/11/2017 8:02
N17003,40.15793,-94.55126,10/11/2017 13:01
N17003,40.15504,-94.54911,10/11/2017 18:01
N17003,40.15774,-94.54651,10/11/2017 23:01
N17003,40.16114,-94.54601,10/12/2017 4:01
N17003,40.1585,-94.55181,10/12/2017 9:02
N17003,40.15766,-94.55118,10/12/2017 14:01
N17003,40.15727,-94.54689,10/12/2017 19:01
N17003,40.16306,-94.54769,10/13/2017 0:01
N17003,40.16269,-94.54662,10/13/2017 5:01
N17003,40.16626,-94.55085,10/13/2017 10:01
N17003,40.16587,-94.55101,10/13/2017 15:01
N17003,40.1592,-94.54504,10/13/2017 20:01
N17003,40.1543,-94.54895,10/14/2017 1:01
N17003,40.15936,-94.54734,10/14/2017 6:01
N17003,40.16068,-94.54841,10/14/2017 11:01
N17003,40.16072,-94.54794,10/14/2017 16:01
N17003,40.15755,-94.54708,10/14/2017 21:01
N17003,40.16116,-94.54538,10/15/2017 2:01
N17003,40.16131,-94.54512,10/15/2017 7:01
N17003,40.16161,-94.54946,10/15/2017 12:01
N17003,40.16281,-94.54834,10/15/2017 17:01
N17003,40.16283,-94.54692,10/15/2017 22:01
N17003,40.16268,-94.5466,10/16/2017 3:01
N17003,40.1624,-94.54552,10/16/2017 8:01
N17003,40.16286,-94.54483,10/16/2017 13:01
N17003,40.16194,-94.54532,10/16/2017 18:02
N17003,40.15486,-94.54973,10/16/2017 23:01
N17003,40.15686,-94.54739,10/17/2017 4:01
N17003,40.16205,-94.54505,10/17/2017 9:01
N17003,40.16264,-94.54575,10/17/2017 14:01
N17003,40.16264,-94.54592,10/17/2017 19:01
N17003,40.16263,-94.54566,10/18/2017 0:01
N17003,40.1627,-94.54605,10/18/2017 5:01
N17003,40.16307,-94.55235,10/18/2017 10:01
N17003,40.16328,-94.55116,10/18/2017 15:01
N17003,40.17046,-94.55081,10/18/2017 20:01
N17003,40.16985,-94.55273,10/19/2017 1:01
N17003,40.16906,-94.55173,10/19/2017 6:01
N17003,40.16126,-94.55486,10/19/2017 11:01
N17003,40.1611,-94.55526,10/19/2017 16:01
N17003,40.16706,-94.56018,10/19/2017 21:01
N17003,40.16816,-94.56001,10/20/2017 2:01
N17003,40.16556,-94.54988,10/20/2017 7:01
N17003,40.16621,-94.55046,10/20/2017 12:01
N17003,40.166,-94.55089,10/20/2017 17:01
N17003,40.16638,-94.55001,10/20/2017 22:01
N17003,40.16645,-94.55023,10/21/2017 3:01
N17003,40.16259,-94.54575,10/21/2017 8:01
N17003,40.16263,-94.54588,10/21/2017 13:01
N17003,40.16242,-94.54536,10/21/2017 18:01
N17003,40.16251,-94.54578,10/21/2017 23:01
N17003,40.16266,-94.54662,10/22/2017 4:01
N17003,40.16403,-94.54527,10/22/2017 9:01
N17003,40.16169,-94.54946,10/22/2017 14:02
N17003,40.1607,-94.54788,10/22/2017 19:01
N17003,40.16093,-94.54836,10/23/2017 0:01
N17003,40.16102,-94.54794,10/23/2017 5:01
N17003,40.16189,-94.55084,10/23/2017 10:02
N17003,40.16138,-94.55046,10/23/2017 15:02
N17003,40.16259,-94.54701,10/23/2017 20:01
N17003,40.16272,-94.54678,10/24/2017 1:01
N17003,40.16227,-94.54715,10/24/2017 6:01
N17003,40.16054,-94.54953,10/24/2017 11:01
N17003,40.1609,-94.54926,10/24/2017 16:01
N17003,40.16793,-94.55062,10/24/2017 21:01
N17003,40.16783,-94.55059,10/25/2017 2:01
N17003,40.16543,-94.5529,10/25/2017 7:01
N17003,40.1637,-94.55145,10/25/2017 12:01
N17003,40.16459,-94.552,10/25/2017 17:01
N17003,40.1688,-94.55253,10/25/2017 22:01
N17003,40.16883,-94.55255,10/26/2017 3:01
N17003,40.16353,-94.55002,10/26/2017 8:01
N17003,40.16168,-94.54952,10/26/2017 13:01
N17003,40.16046,-94.54901,10/26/2017 18:01
N17003,40.16286,-94.54906,10/26/2017 19:31
N17003,40.16307,-94.54986,10/26/2017 21:01
N17003,40.16175,-94.54912,10/26/2017 22:30
N17003,40.1607,-94.54925,10/27/2017 0:01
N17003,40.16053,-94.54981,10/27/2017 1:30
N17003,40.16126,-94.54833,10/27/2017 3:00
N17003,40.16086,-94.5492,10/27/2017 4:31
N17003,40.16074,-94.54914,10/27/2017 6:01
N17003,40.1603,-94.55114,10/27/2017 7:31
N17003,40.16146,-94.55112,10/27/2017 9:01
N17003,40.16184,-94.55091,10/27/2017 10:30
N17003,40.1599,-94.55276,10/27/2017 12:01
N17003,40.16017,-94.55101,10/27/2017 13:31
N17003,40.16023,-94.55094,10/27/2017 15:01
N17003,40.1602,-94.55,10/27/2017 16:31
N17003,40.1645,-94.54477,10/27/2017 18:01
N17003,40.16719,-94.54186,10/27/2017 19:30
N17003,40.16933,-94.54315,10/27/2017 21:00
N17003,40.16586,-94.54006,10/27/2017 22:30
N17003,40.16596,-94.53968,10/28/2017 0:00
N17003,40.1659,-94.5406,10/28/2017 1:31
N17003,40.16596,-94.53964,10/28/2017 3:00
N17003,40.16603,-94.53998,10/28/2017 4:30
N17003,40.16625,-94.54257,10/28/2017 6:01
N17003,40.1609,-94.55133,10/28/2017 7:31
N17003,40.16148,-94.55044,10/28/2017 9:01
N17003,40.1617,-94.55082,10/28/2017 10:31
N17003,40.16157,-94.55086,10/28/2017 12:00
N17003,40.16142,-94.55133,10/28/2017 13:31
N17003,40.16154,-94.55127,10/28/2017 15:00
N17003,40.1609,-94.55258,10/28/2017 16:31
N17003,40.16049,-94.54861,10/28/2017 18:01
N17003,40.15917,-94.54758,10/28/2017 19:30
N17003,40.15826,-94.54532,10/28/2017 21:00
N17003,40.15914,-94.54758,10/28/2017 22:30
N17003,40.1611,-94.54832,10/29/2017 0:01
N17003,40.16262,-94.54898,10/29/2017 1:30
N17003,40.16274,-94.54904,10/29/2017 3:01
N17003,40.16304,-94.54538,10/29/2017 4:32
N17003,40.16148,-94.54891,10/29/2017 6:00
N17003,40.16098,-94.54949,10/29/2017 7:30
N17003,40.16124,-94.54998,10/29/2017 9:01
N17003,40.16226,-94.55145,10/29/2017 10:32
N17003,40.1617,-94.55112,10/29/2017 12:01
N17003,40.16317,-94.55099,10/29/2017 13:30
N17003,40.16304,-94.55091,10/29/2017 15:00
N17003,40.1636,-94.55139,10/29/2017 16:31
N17003,40.16925,-94.55455,10/29/2017 18:00
N17003,40.17089,-94.55389,10/29/2017 19:30
N17003,40.1715,-94.55438,10/29/2017 21:00
N17003,40.16389,-94.55036,10/29/2017 22:31
N17003,40.16377,-94.55038,10/30/2017 0:01
N17003,40.16394,-94.55044,10/30/2017 1:31
N17003,40.16427,-94.54994,10/30/2017 3:01
N17003,40.16413,-94.54975,10/30/2017 4:30
N17003,40.1642,-94.54972,10/30/2017 6:01
N17003,40.16051,-94.54939,10/30/2017 7:31
N17003,40.16013,-94.55038,10/30/2017 9:00
N17003,40.16014,-94.5503,10/30/2017 10:31
N17003,40.15992,-94.55062,10/30/2017 12:01
N17003,40.15993,-94.55068,10/30/2017 13:30
N17003,40.15999,-94.55071,10/30/2017 15:00
N17003,40.16167,-94.55099,10/30/2017 16:31
N17003,40.16221,-94.54776,10/30/2017 18:01
N17003,40.16015,-94.54586,10/30/2017 19:30
N17003,40.16016,-94.54582,10/30/2017 21:01
N17003,40.16034,-94.54586,10/30/2017 22:30
N17003,40.16026,-94.54721,10/31/2017 0:00
N17003,40.16059,-94.54833,10/31/2017 1:30
N17003,40.16032,-94.54878,10/31/2017 3:00
N17003,40.16044,-94.54868,10/31/2017 4:30
N17003,40.16084,-94.54908,10/31/2017 6:00
N17003,40.15832,-94.54681,10/31/2017 7:30
N17003,40.1575,-94.55513,10/31/2017 9:01
N17003,40.15734,-94.55744,10/31/2017 10:31
N17003,40.15795,-94.55772,10/31/2017 12:00
N17003,40.15696,-94.55738,10/31/2017 13:31
N17003,40.1575,-94.55744,10/31/2017 15:01
N17003,40.15673,-94.56031,10/31/2017 16:31
N17003,40.15813,-94.55873,10/31/2017 18:01
N17003,40.16726,-94.56253,10/31/2017 19:30
N17003,40.16713,-94.56005,10/31/2017 21:00
N17003,40.16699,-94.55712,10/31/2017 22:31
N17003,40.1686,-94.55352,11/1/2017 0:00
N17003,40.16864,-94.55351,11/1/2017 1:30
N17003,40.16806,-94.55406,11/1/2017 3:00
N17003,40.16808,-94.554,11/1/2017 4:30
N17003,40.17065,-94.5539,11/1/2017 6:00
N17003,40.17134,-94.55332,11/1/2017 7:30
N17003,40.17144,-94.55219,11/1/2017 9:00
N17003,40.17117,-94.55257,11/1/2017 10:30
N17003,40.17144,-94.55271,11/1/2017 12:01
N17003,40.17147,-94.55215,11/1/2017 13:30
N17003,40.17142,-94.55211,11/1/2017 15:00
N17003,40.17193,-94.55281,11/1/2017 16:31
N17003,40.1672,-94.55192,11/1/2017 18:00
N17003,40.16685,-94.55339,11/1/2017 19:30
N17003,40.16658,-94.55361,11/1/2017 21:01
N17003,40.1663,-94.55366,11/1/2017 22:30
N17003,40.16596,-94.55522,11/2/2017 0:00
N17003,40.16582,-94.55492,11/2/2017 1:30
N17003,40.1658,-94.55586,11/2/2017 3:00
N17003,40.1665,-94.5541,11/2/2017 4:30
N17003,40.16651,-94.55406,11/2/2017 6:00
N17003,40.16122,-94.55139,11/2/2017 7:31
N17003,40.16157,-94.55132,11/2/2017 9:01
N17003,40.16175,-94.55265,11/2/2017 10:31
N17003,40.16183,-94.55252,11/2/2017 12:00
N17003,40.16144,-94.55108,11/2/2017 13:30
N17003,40.16142,-94.55114,11/2/2017 15:00
N17003,40.16136,-94.55145,11/2/2017 16:31
N17003,40.16219,-94.54405,11/2/2017 18:00
N17003,40.16027,-94.54742,11/2/2017 19:30
N17003,40.16056,-94.54733,11/2/2017 21:01
N17003,40.16055,-94.54761,11/2/2017 22:31
N17003,40.15937,-94.54765,11/3/2017 0:00
N17003,40.15936,-94.54767,11/3/2017 1:30
N17003,40.16125,-94.54673,11/3/2017 3:00
N17003,40.1601,-94.5454,11/3/2017 4:30
N17003,40.16003,-94.54527,11/3/2017 6:01
N17003,40.15993,-94.54523,11/3/2017 7:31
N17003,40.16035,-94.55023,11/3/2017 9:00
N17003,40.16154,-94.54927,11/3/2017 10:30
N17003,40.16123,-94.54941,11/3/2017 12:00
N17003,40.16127,-94.54946,11/3/2017 13:31
N17003,40.16133,-94.54917,11/3/2017 15:00
N17003,40.16053,-94.54851,11/3/2017 16:30
N17003,40.16613,-94.54039,11/3/2017 18:00
N17003,40.166,-94.53747,11/3/2017 19:30
N17003,40.16729,-94.53966,11/3/2017 21:00
N17003,40.16728,-94.53964,11/3/2017 22:30
N17003,40.1767,-94.52972,11/4/2017 0:01
N17003,40.20093,-94.5192,11/4/2017 1:31
N17003,40.2182,-94.53381,11/4/2017 3:01
N17003,40.21772,-94.53316,11/4/2017 4:31
N17003,40.2177,-94.53295,11/4/2017 6:00
N17003,40.21772,-94.53305,11/4/2017 7:30
N17003,40.21743,-94.53289,11/4/2017 9:00
N17003,40.2175,-94.53292,11/4/2017 10:30
N17003,40.21757,-94.53289,11/4/2017 12:01
N17003,40.21757,-94.53308,11/4/2017 13:30
N17003,40.22208,-94.51348,11/4/2017 15:00
N17003,40.22206,-94.51355,11/4/2017 16:30
N17003,40.22359,-94.51094,11/4/2017 18:00
N17003,40.22999,-94.50239,11/4/2017 19:30
N17003,40.24393,-94.47134,11/4/2017 21:01
N17003,40.24857,-94.46865,11/4/2017 22:31
N17003,40.24821,-94.46919,11/5/2017 0:00
N17003,40.24823,-94.4692,11/5/2017 1:30
N17003,40.24837,-94.46945,11/5/2017 3:00
N17003,40.25606,-94.45791,11/5/2017 4:31
N17003,40.27109,-94.45232,11/5/2017 6:00
N17003,40.27149,-94.43313,11/5/2017 7:31
N17003,40.27214,-94.43205,11/5/2017 9:00
N17003,40.27217,-94.43209,11/5/2017 10:30
N17003,40.27212,-94.43187,11/5/2017 12:00
N17003,40.27202,-94.43173,11/5/2017 13:30
N17003,40.2721,-94.43176,11/5/2017 15:00
N17003,40.27196,-94.4318,11/5/2017 16:31
N17003,40.27385,-94.43318,11/5/2017 18:01
N17003,40.27372,-94.43424,11/5/2017 19:31
N17003,40.2718,-94.4372,11/5/2017 21:00
N17003,40.27171,-94.43726,11/5/2017 22:30
N17003,40.27173,-94.43712,11/6/2017 0:00
N17003,40.2717,-94.43725,11/6/2017 1:30
N17003,40.27325,-94.43622,11/6/2017 3:00
N17003,40.28382,-94.42383,11/6/2017 4:31
N17003,40.28622,-94.40598,11/6/2017 6:01
N17003,40.28889,-94.39215,11/6/2017 7:30
N17003,40.28926,-94.39228,11/6/2017 9:00
N17003,40.28912,-94.39228,11/6/2017 10:31
N17003,40.28912,-94.39247,11/6/2017 12:00
N17003,40.28913,-94.39245,11/6/2017 13:30
N17003,40.28903,-94.39239,11/6/2017 15:01
N17003,40.28914,-94.39245,11/6/2017 16:30
N17003,40.29086,-94.39266,11/6/2017 18:00
N17003,40.29071,-94.39321,11/6/2017 19:31
N17003,40.29136,-94.39296,11/6/2017 21:01
N17003,40.29089,-94.39306,11/6/2017 22:30
N17003,40.29087,-94.39302,11/7/2017 0:00
N17003,40.29043,-94.38858,11/7/2017 1:31
N17003,40.28914,-94.39005,11/7/2017 3:00
N17003,40.28912,-94.38999,11/7/2017 4:30
N17003,40.28916,-94.38951,11/7/2017 6:00
N17003,40.28902,-94.39207,11/7/2017 7:31
N17003,40.28929,-94.39144,11/7/2017 9:00
N17003,40.28919,-94.39138,11/7/2017 10:30
N17003,40.28927,-94.39147,11/7/2017 12:00
N17003,40.28935,-94.39148,11/7/2017 13:31
N17003,40.28922,-94.39148,11/7/2017 15:00
N17003,40.28937,-94.39157,11/7/2017 16:30
N17003,40.30134,-94.38581,11/7/2017 18:00
N17003,40.30297,-94.38368,11/7/2017 19:31
N17003,40.30341,-94.38518,11/7/2017 21:00
N17003,40.31152,-94.37258,11/7/2017 22:31
N17003,40.32637,-94.3467,11/8/2017 0:01
N17003,40.32832,-94.32781,11/8/2017 1:30
N17003,40.32833,-94.31772,11/8/2017 3:01
N17003,40.33008,-94.30031,11/8/2017 4:31
N17003,40.33017,-94.30036,11/8/2017 6:00
N17003,40.3296,-94.29248,11/8/2017 7:30
N17003,40.32685,-94.29425,11/8/2017 9:00
N17003,40.32759,-94.29525,11/8/2017 10:30
N17003,40.32747,-94.29523,11/8/2017 12:00
N17003,40.32757,-94.29527,11/8/2017 13:31
N17003,40.32756,-94.29508,11/8/2017 15:00
N17003,40.32759,-94.29508,11/8/2017 16:30
N17003,40.32512,-94.29533,11/8/2017 18:00
N17003,40.32513,-94.29524,11/8/2017 19:30
N17003,40.32119,-94.27492,11/8/2017 21:00
N17003,40.32598,-94.25894,11/8/2017 22:30
N17003,40.32882,-94.24701,11/9/2017 0:01
N17003,40.33867,-94.21215,11/9/2017 1:30
N17003,40.33983,-94.20116,11/9/2017 3:00
N17003,40.34543,-94.17865,11/9/2017 4:30
N17003,40.34448,-94.14955,11/9/2017 6:01
N17003,40.33321,-94.11426,11/9/2017 7:31
N17003,40.33065,-94.11155,11/9/2017 9:00
N17003,40.33069,-94.11159,11/9/2017 10:31
N17003,40.33061,-94.11161,11/9/2017 12:00
N17003,40.33053,-94.11167,11/9/2017 13:31
N17003,40.33166,-94.11161,11/9/2017 15:01
N17003,40.33029,-94.11225,11/9/2017 16:31
N17003,40.32849,-94.09278,11/9/2017 18:00
N17003,40.32816,-94.08374,11/9/2017 19:30
N17003,40.32283,-94.07053,11/9/2017 21:00
N17003,40.30891,-94.04846,11/9/2017 22:30
N17003,40.30716,-94.0466,11/10/2017 0:00
N17003,40.3091,-94.04918,11/10/2017 1:30
N17003,40.30826,-94.04907,11/10/2017 3:00
N17003,40.29583,-94.01918,11/10/2017 4:31
N17003,40.28097,-94.0224,11/10/2017 6:01
N17003,40.2809,-94.02229,11/10/2017 7:31
N17003,40.28107,-94.02241,11/10/2017 9:00
N17003,40.28097,-94.02241,11/10/2017 10:30
N17003,40.2809,-94.0222,11/10/2017 12:01
N17003,40.28117,-94.0223,11/10/2017 13:30
N17003,40.28111,-94.02233,11/10/2017 15:01
N17003,40.28109,-94.0222,11/10/2017 16:30
N17003,40.26563,-94.0171,11/10/2017 18:01
N17003,40.26606,-94.01726,11/10/2017 19:31
N17003,40.26691,-94.01814,11/10/2017 21:00
N17003,40.26897,-94.02214,11/10/2017 22:30
N17003,40.24475,-94.0287,11/11/2017 0:01
N17003,40.22336,-94.01438,11/11/2017 1:30
N17003,40.20273,-94.0147,11/11/2017 3:00
N17003,40.19057,-94.01811,11/11/2017 4:31
N17003,40.17796,-94.01754,11/11/2017 6:01
N17003,40.17823,-94.01728,11/11/2017 7:31
N17003,40.17796,-94.01754,11/11/2017 9:01
N17003,40.1781,-94.01726,11/11/2017 10:31
N17003,40.17849,-94.01701,11/11/2017 12:00
N17003,40.17851,-94.01705,11/11/2017 13:31
N17003,40.17845,-94.01726,11/11/2017 15:01
N17003,40.17666,-94.01832,11/11/2017 16:30
N17003,40.16816,-94.02649,11/11/2017 18:00
N17003,40.14954,-94.03549,11/11/2017 19:30
N17003,40.13671,-94.03401,11/11/2017 21:00
N17003,40.12208,-94.02938,11/11/2017 22:31
N17003,40.11563,-94.0283,11/12/2017 0:00
N17003,40.10289,-94.01539,11/12/2017 1:30
N17003,40.10206,-94.01567,11/12/2017 3:00
N17003,40.09506,-93.99613,11/12/2017 4:30
N17003,40.06077,-93.99626,11/12/2017 6:01
N17003,40.05359,-93.9937,11/12/2017 7:31
N17003,40.05372,-93.99367,11/12/2017 9:00
N17003,40.05361,-93.99369,11/12/2017 10:30
N17003,40.05372,-93.99385,11/12/2017 12:00
N17003,40.0536,-93.99378,11/12/2017 13:30
N17003,40.05364,-93.99386,11/12/2017 15:01
N17003,40.05356,-93.9938,11/12/2017 16:30
N17003,40.0494,-93.9937,11/12/2017 18:00
N17003,40.02832,-93.99014,11/12/2017 19:30
N17003,40.01856,-93.97818,11/12/2017 21:00
N17003,39.9928,-93.95962,11/12/2017 22:31
N17003,39.98014,-93.94003,11/13/2017 0:00
N17003,39.96003,-93.91886,11/13/2017 1:31
N17003,39.94179,-93.89814,11/13/2017 3:00
N17003,39.91963,-93.86572,11/13/2017 4:30
N17003,39.8875,-93.84634,11/13/2017 6:01
N17003,39.87252,-93.83469,11/13/2017 7:31
N17003,39.87192,-93.83352,11/13/2017 9:00
N17003,39.87193,-93.83348,11/13/2017 10:31
N17003,39.87186,-93.83345,11/13/2017 12:01
N17003,39.87162,-93.83362,11/13/2017 13:31
N17003,39.8715,-93.83352,11/13/2017 15:01
N17003,39.87179,-93.83349,11/13/2017 16:31
N17003,39.8654,-93.82833,11/13/2017 18:00
N17003,39.85447,-93.82636,11/13/2017 19:31
N17003,39.83818,-93.8097,11/13/2017 21:01
N17003,39.83778,-93.81018,11/13/2017 22:31
N17003,39.83194,-93.81558,11/14/2017 0:00
N17003,39.82997,-93.81758,11/14/2017 1:31
N17003,39.81904,-93.8267,11/14/2017 3:00
N17003,39.81882,-93.82756,11/14/2017 4:30
N17003,39.8072,-93.82714,11/14/2017 6:02
N17003,39.78902,-93.81427,11/14/2017 7:31
N17003,39.78539,-93.80796,11/14/2017 9:01
N17003,39.78566,-93.80806,11/14/2017 10:30
N17003,39.78551,-93.8081,11/14/2017 12:01
N17003,39.78541,-93.80819,11/14/2017 13:31
N17003,39.78578,-93.80824,11/14/2017 15:01
N17003,39.78438,-93.80377,11/14/2017 16:31
N17003,39.78376,-93.77945,11/14/2017 18:00
N17003,39.78663,-93.76372,11/14/2017 19:31
N17003,39.78873,-93.72826,11/14/2017 21:00
N17003,39.78879,-93.71557,11/14/2017 22:30
N17003,39.78915,-93.71184,11/15/2017 0:00
N17003,39.78973,-93.69882,11/15/2017 1:30
